sequence,urn,document,lexeme
41,urn:cts:compnov:bible.genesis:2.10,vulgate,ls.n14559
41,urn:cts:compnov:bible.genesis:2.10,targum,ls.n14559
41,urn:cts:compnov:bible.genesis:2.10,targum,ls.n46529
41,urn:cts:compnov:bible.genesis:2.10,septuagint,ls.n14559
42,urn:cts:compnov:bible.genesis:2.11,greek,lsj.n31130
42,urn:cts:compnov:bible.genesis:2.11,vulgate,ls.n46529
42,urn:cts:compnov:bible.genesis:2.11,vulgate,ls.n30423
42,urn:cts:compnov:bible.genesis:2.11,targum,ls.n46529
42,urn:cts:compnov:bible.genesis:2.11,septuagint,ls.n46529
43,urn:cts:compnov:bible.genesis:2.12,greek,lsj.n31130
43,urn:cts:compnov:bible.genesis:2.12,vulgate,ls.n46529
43,urn:cts:compnov:bible.genesis:2.12,vulgate,ls.n24717
43,urn:cts:compnov:bible.genesis:2.12,targum,ls.n46529
43,urn:cts:compnov:bible.genesis:2.12,septuagint,ls.n46529
44,urn:cts:compnov:bible.genesis:2.13,vulgate,ls.n46529
44,urn:cts:compnov:bible.genesis:2.13,targum,ls.n46529
45,urn:cts:compnov:bible.genesis:2.14,vulgate,ls.n50077
45,urn:cts:compnov:bible.genesis:2.14,vulgate,ls.n46529
45,urn:cts:compnov:bible.genesis:2.14,targum,ls.n46529
45,urn:cts:compnov:bible.genesis:2.14,targum,ls.n33000
46,urn:cts:compnov:bible.genesis:2.15,greek,lsj.n61791
46,urn:cts:compnov:bible.genesis:2.15,greek,lsj.n103922
46,urn:cts:compnov:bible.genesis:2.15,greek,lsj.n42159
46,urn:cts:compnov:bible.genesis:2.15,greek,lsj.n112559
46,urn:cts:compnov:bible.genesis:2.15,vulgate,ls.n17964
46,urn:cts:compnov:bible.genesis:2.15,vulgate,ls.n37010
46,urn:cts:compnov:bible.genesis:2.15,targum,ls.n17964
46,urn:cts:compnov:bible.genesis:2.15,septuagint,ls.n363
46,urn:cts:compnov:bible.genesis:2.15,septuagint,ls.n18596
46,urn:cts:compnov:bible.genesis:2.15,septuagint,ls.n37010
47,urn:cts:compnov:bible.genesis:2.16,greek,lsj.n62205
47,urn:cts:compnov:bible.genesis:2.16,vulgate,ls.n13804
47,urn:cts:compnov:bible.genesis:2.16,targum,ls.n13804
47,urn:cts:compnov:bible.genesis:2.16,septuagint,ls.n13804
48,urn:cts:compnov:bible.genesis:2.17,greek,lsj.n12641
48,urn:cts:compnov:bible.genesis:2.17,vulgate,ls.n15868
48,urn:cts:compnov:bible.genesis:2.17,vulgate,ls.n29707
48,urn:cts:compnov:bible.genesis:2.17,targum,ls.n42976
48,urn:cts:compnov:bible.genesis:2.17,targum,ls.n29707
48,urn:cts:compnov:bible.genesis:2.17,septuagint,ls.n15868
48,urn:cts:compnov:bible.genesis:2.17,septuagint,ls.n29707
49,urn:cts:compnov:bible.genesis:2.18,greek,lsj.n31161
49,urn:cts:compnov:bible.genesis:2.18,greek,lsj.n31130
49,urn:cts:compnov:bible.genesis:2.18,greek,lsj.n84234
49,urn:cts:compnov:bible.genesis:2.18,vulgate,ls.n13804
49,urn:cts:compnov:bible.genesis:2.18,vulgate,ls.n46529
49,urn:cts:compnov:bible.genesis:2.18,vulgate,ls.n17516
49,urn:cts:compnov:bible.genesis:2.18,targum,ls.n13804
49,urn:cts:compnov:bible.genesis:2.18,targum,ls.n46529
49,urn:cts:compnov:bible.genesis:2.18,targum,ls.n17516
49,urn:cts:compnov:bible.genesis:2.18,septuagint,ls.n13804
49,urn:cts:compnov:bible.genesis:2.18,septuagint,ls.n17516
50,urn:cts:compnov:bible.genesis:2.19,greek,lsj.n1083
50,urn:cts:compnov:bible.genesis:2.19,greek,lsj.n74735
50,urn:cts:compnov:bible.genesis:2.19,greek,lsj.n52571
50,urn:cts:compnov:bible.genesis:2.19,vulgate,ls.n18596
50,urn:cts:compnov:bible.genesis:2.19,vulgate,ls.n50883
50,urn:cts:compnov:bible.genesis:2.19,vulgate,ls.n51238
50,urn:cts:compnov:bible.genesis:2.19,vulgate,ls.n46529
50,urn:cts:compnov:bible.genesis:2.19,targum,ls.n11543
50,urn:cts:compnov:bible.genesis:2.19,targum,ls.n46529
50,urn:cts:compnov:bible.genesis:2.19,septuagint,ls.n18596
51,urn:cts:compnov:bible.genesis:2.20,greek,lsj.n52571
51,urn:cts:compnov:bible.genesis:2.20,vulgate,ls.n3134
51,urn:cts:compnov:bible.genesis:2.20,vulgate,ls.n24717
51,urn:cts:compnov:bible.genesis:2.20,targum,ls.n24717
51,urn:cts:compnov:bible.genesis:2.20,septuagint,ls.n31146
51,urn:cts:compnov:bible.genesis:2.20,septuagint,ls.n24717
51,urn:cts:compnov:bible.genesis:2.20,septuagint,ls.n46529
52,urn:cts:compnov:bible.genesis:2.21,greek,lsj.n61791
52,urn:cts:compnov:bible.genesis:2.21,vulgate,ls.n17964
52,urn:cts:compnov:bible.genesis:2.21,vulgate,ls.n41195
52,urn:cts:compnov:bible.genesis:2.21,targum,ls.n17964
52,urn:cts:compnov:bible.genesis:2.21,targum,ls.n37010
52,urn:cts:compnov:bible.genesis:2.21,septuagint,ls.n17964
52,urn:cts:compnov:bible.genesis:2.21,septuagint,ls.n41195
53,urn:cts:compnov:bible.genesis:2.22,greek,lsj.n61791
53,urn:cts:compnov:bible.genesis:2.22,greek,lsj.n1083
53,urn:cts:compnov:bible.genesis:2.22,vulgate,ls.n17964
53,urn:cts:compnov:bible.genesis:2.22,vulgate,ls.n15868
53,urn:cts:compnov:bible.genesis:2.22,targum,ls.n17964
53,urn:cts:compnov:bible.genesis:2.22,targum,ls.n15868
53,urn:cts:compnov:bible.genesis:2.22,septuagint,ls.n363
53,urn:cts:compnov:bible.genesis:2.22,septuagint,ls.n15868
54,urn:cts:compnov:bible.genesis:2.23,greek,lsj.n31161
54,urn:cts:compnov:bible.genesis:2.23,greek,lsj.n61791
54,urn:cts:compnov:bible.genesis:2.23,vulgate,ls.n13804
54,urn:cts:compnov:bible.genesis:2.23,vulgate,ls.n46587
54,urn:cts:compnov:bible.genesis:2.23,vulgate,ls.n46529
54,urn:cts:compnov:bible.genesis:2.23,targum,ls.n13804
54,urn:cts:compnov:bible.genesis:2.23,targum,ls.n46529
54,urn:cts:compnov:bible.genesis:2.23,septuagint,ls.n13804
54,urn:cts:compnov:bible.genesis:2.23,septuagint,ls.n46529
55,urn:cts:compnov:bible.genesis:2.24,greek,lsjx.n54362
55,urn:cts:compnov:bible.genesis:2.24,greek,lsj.n31130
55,urn:cts:compnov:bible.genesis:2.24,vulgate,ls.n46529
55,urn:cts:compnov:bible.genesis:2.24,targum,ls.n20130
55,urn:cts:compnov:bible.genesis:2.24,targum,ls.n46529
55,urn:cts:compnov:bible.genesis:2.24,septuagint,ls.n46529
56,urn:cts:compnov:bible.genesis:2.25,greek,lsj.n31130
56,urn:cts:compnov:bible.genesis:2.25,vulgate,ls.n46529
56,urn:cts:compnov:bible.genesis:2.25,targum,ls.n46529
56,urn:cts:compnov:bible.genesis:2.25,septuagint,ls.n46529
57,urn:cts:compnov:bible.genesis:3.1,greek,lsj.n31130
57,urn:cts:compnov:bible.genesis:3.1,greek,lsj.n84234
57,urn:cts:compnov:bible.genesis:3.1,greek,lsj.n31161
57,urn:cts:compnov:bible.genesis:3.1,vulgate,ls.n46529
57,urn:cts:compnov:bible.genesis:3.1,vulgate,ls.n17516
57,urn:cts:compnov:bible.genesis:3.1,vulgate,ls.n13804
57,urn:cts:compnov:bible.genesis:3.1,targum,ls.n46529
57,urn:cts:compnov:bible.genesis:3.1,targum,ls.n17516
57,urn:cts:compnov:bible.genesis:3.1,targum,ls.n13804
57,urn:cts:compnov:bible.genesis:3.1,septuagint,ls.n46529
57,urn:cts:compnov:bible.genesis:3.1,septuagint,ls.n17516
57,urn:cts:compnov:bible.genesis:3.1,septuagint,ls.n13804
58,urn:cts:compnov:bible.genesis:3.2,greek,lsj.n31161
58,urn:cts:compnov:bible.genesis:3.2,vulgate,ls.n41387
58,urn:cts:compnov:bible.genesis:3.2,vulgate,ls.n46529
58,urn:cts:compnov:bible.genesis:3.2,targum,ls.n13804
58,urn:cts:compnov:bible.genesis:3.2,septuagint,ls.n13804
59,urn:cts:compnov:bible.genesis:3.3,greek,lsj.n31130
59,urn:cts:compnov:bible.genesis:3.3,greek,lsj.n31161
59,urn:cts:compnov:bible.genesis:3.3,vulgate,ls.n46529
59,urn:cts:compnov:bible.genesis:3.3,vulgate,ls.n47460
59,urn:cts:compnov:bible.genesis:3.3,vulgate,ls.n29707
59,urn:cts:compnov:bible.genesis:3.3,targum,ls.n46529
59,urn:cts:compnov:bible.genesis:3.3,targum,ls.n13804
59,urn:cts:compnov:bible.genesis:3.3,targum,ls.n15868
59,urn:cts:compnov:bible.genesis:3.3,targum,ls.n29707
59,urn:cts:compnov:bible.genesis:3.3,septuagint,ls.n46529
59,urn:cts:compnov:bible.genesis:3.3,septuagint,ls.n13804
59,urn:cts:compnov:bible.genesis:3.3,septuagint,ls.n15868
59,urn:cts:compnov:bible.genesis:3.3,septuagint,ls.n47460
59,urn:cts:compnov:bible.genesis:3.3,septuagint,ls.n29707
60,urn:cts:compnov:bible.genesis:3.4,greek,lsj.n31161
60,urn:cts:compnov:bible.genesis:3.4,vulgate,ls.n13804
60,urn:cts:compnov:bible.genesis:3.4,vulgate,ls.n29707
60,urn:cts:compnov:bible.genesis:3.4,targum,ls.n13804
60,urn:cts:compnov:bible.genesis:3.4,targum,ls.n29707
60,urn:cts:compnov:bible.genesis:3.4,septuagint,ls.n13804
60,urn:cts:compnov:bible.genesis:3.4,septuagint,ls.n29707
61,urn:cts:compnov:bible.genesis:3.5,greek,lsj.n31130
61,urn:cts:compnov:bible.genesis:3.5,vulgate,ls.n42969
61,urn:cts:compnov:bible.genesis:3.5,vulgate,ls.n15868
61,urn:cts:compnov:bible.genesis:3.5,vulgate,ls.n2980
61,urn:cts:compnov:bible.genesis:3.5,vulgate,ls.n46529
61,urn:cts:compnov:bible.genesis:3.5,vulgate,ls.n42976
61,urn:cts:compnov:bible.genesis:3.5,targum,ls.n46529
61,urn:cts:compnov:bible.genesis:3.5,targum,ls.n15868
61,urn:cts:compnov:bible.genesis:3.5,targum,ls.n2980
61,urn:cts:compnov:bible.genesis:3.5,targum,ls.n42976
61,urn:cts:compnov:bible.genesis:3.5,septuagint,ls.n42969
61,urn:cts:compnov:bible.genesis:3.5,septuagint,ls.n15868
61,urn:cts:compnov:bible.genesis:3.5,septuagint,ls.n2980
61,urn:cts:compnov:bible.genesis:3.5,septuagint,ls.n46529
61,urn:cts:compnov:bible.genesis:3.5,septuagint,ls.n42976
62,urn:cts:compnov:bible.genesis:3.6,greek,lsj.n74735
62,urn:cts:compnov:bible.genesis:3.6,greek,lsj.n31130
62,urn:cts:compnov:bible.genesis:3.6,greek,lsj.n61791
62,urn:cts:compnov:bible.genesis:3.6,greek,lsj.n26447
62,urn:cts:compnov:bible.genesis:3.6,vulgate,ls.n50883
62,urn:cts:compnov:bible.genesis:3.6,vulgate,ls.n46529
62,urn:cts:compnov:bible.genesis:3.6,vulgate,ls.n17964
62,urn:cts:compnov:bible.genesis:3.6,vulgate,ls.n12628
62,urn:cts:compnov:bible.genesis:3.6,targum,ls.n46529
62,urn:cts:compnov:bible.genesis:3.6,targum,ls.n15868
62,urn:cts:compnov:bible.genesis:3.6,targum,ls.n17964
62,urn:cts:compnov:bible.genesis:3.6,targum,ls.n12628
62,urn:cts:compnov:bible.genesis:3.6,septuagint,ls.n46529
62,urn:cts:compnov:bible.genesis:3.6,septuagint,ls.n363
62,urn:cts:compnov:bible.genesis:3.6,septuagint,ls.n12628
63,urn:cts:compnov:bible.genesis:3.7,greek,lsj.n22210
63,urn:cts:compnov:bible.genesis:3.7,greek,lsj.n84234
63,urn:cts:compnov:bible.genesis:3.7,vulgate,ls.n2980
63,urn:cts:compnov:bible.genesis:3.7,vulgate,ls.n46529
63,urn:cts:compnov:bible.genesis:3.7,vulgate,ls.n8938
63,urn:cts:compnov:bible.genesis:3.7,vulgate,ls.n17516
63,urn:cts:compnov:bible.genesis:3.7,targum,ls.n2980
63,urn:cts:compnov:bible.genesis:3.7,targum,ls.n46529
63,urn:cts:compnov:bible.genesis:3.7,targum,ls.n8938
63,urn:cts:compnov:bible.genesis:3.7,targum,ls.n17516
63,urn:cts:compnov:bible.genesis:3.7,septuagint,ls.n2980
63,urn:cts:compnov:bible.genesis:3.7,septuagint,ls.n46529
63,urn:cts:compnov:bible.genesis:3.7,septuagint,ls.n8938
63,urn:cts:compnov:bible.genesis:3.7,septuagint,ls.n17516
64,urn:cts:compnov:bible.genesis:3.8,greek,lsj.n3398
64,urn:cts:compnov:bible.genesis:3.8,septuagint,ls.n46529
65,urn:cts:compnov:bible.genesis:3.9,greek,lsj.n52571
65,urn:cts:compnov:bible.genesis:3.9,greek,lsj.n31161
65,urn:cts:compnov:bible.genesis:3.9,greek,lsj.n31130
65,urn:cts:compnov:bible.genesis:3.9,vulgate,ls.n13804
65,urn:cts:compnov:bible.genesis:3.9,vulgate,ls.n46529
65,urn:cts:compnov:bible.genesis:3.9,targum,ls.n13804
65,urn:cts:compnov:bible.genesis:3.9,targum,ls.n46529
65,urn:cts:compnov:bible.genesis:3.9,septuagint,ls.n13804
65,urn:cts:compnov:bible.genesis:3.9,septuagint,ls.n46529
66,urn:cts:compnov:bible.genesis:3.10,greek,lsj.n31161
66,urn:cts:compnov:bible.genesis:3.10,greek,lsj.n3398
66,urn:cts:compnov:bible.genesis:3.10,vulgate,ls.n4453
66,urn:cts:compnov:bible.genesis:3.10,vulgate,ls.n48358
66,urn:cts:compnov:bible.genesis:3.10,vulgate,ls.n15868
66,urn:cts:compnov:bible.genesis:3.10,vulgate,ls.n46529
66,urn:cts:compnov:bible.genesis:3.10,targum,ls.n48358
66,urn:cts:compnov:bible.genesis:3.10,targum,ls.n46529
66,urn:cts:compnov:bible.genesis:3.10,septuagint,ls.n13804
66,urn:cts:compnov:bible.genesis:3.10,septuagint,ls.n48358
66,urn:cts:compnov:bible.genesis:3.10,septuagint,ls.n46529
67,urn:cts:compnov:bible.genesis:3.11,greek,lsj.n31161
67,urn:cts:compnov:bible.genesis:3.11,greek,lsj.n31130
67,urn:cts:compnov:bible.genesis:3.11,vulgate,ls.n13804
67,urn:cts:compnov:bible.genesis:3.11,vulgate,ls.n22781
67,urn:cts:compnov:bible.genesis:3.11,vulgate,ls.n46529
67,urn:cts:compnov:bible.genesis:3.11,vulgate,ls.n31035
67,urn:cts:compnov:bible.genesis:3.11,targum,ls.n22781
67,urn:cts:compnov:bible.genesis:3.11,targum,ls.n46529
67,urn:cts:compnov:bible.genesis:3.11,septuagint,ls.n13804
67,urn:cts:compnov:bible.genesis:3.11,septuagint,ls.n22781
67,urn:cts:compnov:bible.genesis:3.11,septuagint,ls.n46529
67,urn:cts:compnov:bible.genesis:3.11,septuagint,ls.n31035
67,urn:cts:compnov:bible.genesis:3.11,septuagint,ls.n15868
68,urn:cts:compnov:bible.genesis:3.12,greek,lsj.n31161
68,urn:cts:compnov:bible.genesis:3.12,greek,lsj.n26447
68,urn:cts:compnov:bible.genesis:3.12,vulgate,ls.n13804
68,urn:cts:compnov:bible.genesis:3.12,vulgate,ls.n14599
68,urn:cts:compnov:bible.genesis:3.12,vulgate,ls.n12628
68,urn:cts:compnov:bible.genesis:3.12,targum,ls.n13804
68,urn:cts:compnov:bible.genesis:3.12,targum,ls.n14599
68,urn:cts:compnov:bible.genesis:3.12,targum,ls.n12628
68,urn:cts:compnov:bible.genesis:3.12,septuagint,ls.n13804
68,urn:cts:compnov:bible.genesis:3.12,septuagint,ls.n14599
68,urn:cts:compnov:bible.genesis:3.12,septuagint,ls.n12628
69,urn:cts:compnov:bible.genesis:3.13,greek,lsj.n31161
69,urn:cts:compnov:bible.genesis:3.13,vulgate,ls.n13804
69,urn:cts:compnov:bible.genesis:3.13,vulgate,ls.n17516
69,urn:cts:compnov:bible.genesis:3.13,vulgate,ls.n41387
69,urn:cts:compnov:bible.genesis:3.13,targum,ls.n17516
69,urn:cts:compnov:bible.genesis:3.13,targum,ls.n13804
69,urn:cts:compnov:bible.genesis:3.13,septuagint,ls.n13804
69,urn:cts:compnov:bible.genesis:3.13,septuagint,ls.n17516
70,urn:cts:compnov:bible.genesis:3.14,greek,lsj.n31161
70,urn:cts:compnov:bible.genesis:3.14,greek,lsj.n84234
70,urn:cts:compnov:bible.genesis:3.14,vulgate,ls.n17516
70,urn:cts:compnov:bible.genesis:3.14,vulgate,ls.n46529
70,urn:cts:compnov:bible.genesis:3.14,targum,ls.n13804
70,urn:cts:compnov:bible.genesis:3.14,targum,ls.n17516
70,urn:cts:compnov:bible.genesis:3.14,targum,ls.n49372
70,urn:cts:compnov:bible.genesis:3.14,septuagint,ls.n17516
70,urn:cts:compnov:bible.genesis:3.14,septuagint,ls.n49372
71,urn:cts:compnov:bible.genesis:3.15,greek,lsj.n103922
71,urn:cts:compnov:bible.genesis:3.15,vulgate,ls.n37010
71,urn:cts:compnov:bible.genesis:3.15,vulgate,ls.n23837
71,urn:cts:compnov:bible.genesis:3.15,targum,ls.n37010
71,urn:cts:compnov:bible.genesis:3.15,targum,ls.n17516
71,urn:cts:compnov:bible.genesis:3.15,septuagint,ls.n37010
72,urn:cts:compnov:bible.genesis:3.16,vulgate,ls.n13804
72,urn:cts:compnov:bible.genesis:3.16,vulgate,ls.n29924
72,urn:cts:compnov:bible.genesis:3.16,vulgate,ls.n33879
72,urn:cts:compnov:bible.genesis:3.16,vulgate,ls.n46529
72,urn:cts:compnov:bible.genesis:3.16,vulgate,ls.n14697
72,urn:cts:compnov:bible.genesis:3.16,targum,ls.n13804
72,urn:cts:compnov:bible.genesis:3.16,targum,ls.n29924
72,urn:cts:compnov:bible.genesis:3.16,targum,ls.n33879
72,urn:cts:compnov:bible.genesis:3.16,targum,ls.n46529
72,urn:cts:compnov:bible.genesis:3.16,targum,ls.n14697
72,urn:cts:compnov:bible.genesis:3.16,septuagint,ls.n13804
72,urn:cts:compnov:bible.genesis:3.16,septuagint,ls.n29924
72,urn:cts:compnov:bible.genesis:3.16,septuagint,ls.n33879
72,urn:cts:compnov:bible.genesis:3.16,septuagint,ls.n14697
73,urn:cts:compnov:bible.genesis:3.17,greek,lsj.n3398
73,urn:cts:compnov:bible.genesis:3.17,vulgate,ls.n13804
73,urn:cts:compnov:bible.genesis:3.17,targum,ls.n13804
73,urn:cts:compnov:bible.genesis:3.17,targum,ls.n49372
73,urn:cts:compnov:bible.genesis:3.17,targum,ls.n15868
73,urn:cts:compnov:bible.genesis:3.17,septuagint,ls.n13804
73,urn:cts:compnov:bible.genesis:3.17,septuagint,ls.n49372
73,urn:cts:compnov:bible.genesis:3.17,septuagint,ls.n15868
74,urn:cts:compnov:bible.genesis:3.18,vulgate,ls.n19511
74,urn:cts:compnov:bible.genesis:3.18,targum,ls.n19511
74,urn:cts:compnov:bible.genesis:3.18,septuagint,ls.n19511
75,urn:cts:compnov:bible.genesis:3.19,greek,lsj.n31130
75,urn:cts:compnov:bible.genesis:3.19,vulgate,ls.n46587
75,urn:cts:compnov:bible.genesis:3.19,vulgate,ls.n46529
75,urn:cts:compnov:bible.genesis:3.19,targum,ls.n11543
75,urn:cts:compnov:bible.genesis:3.19,targum,ls.n46529
75,urn:cts:compnov:bible.genesis:3.19,septuagint,ls.n46587
75,urn:cts:compnov:bible.genesis:3.19,septuagint,ls.n46529
76,urn:cts:compnov:bible.genesis:3.20,greek,lsj.n52571
76,urn:cts:compnov:bible.genesis:3.20,greek,lsj.n46123
76,urn:cts:compnov:bible.genesis:3.20,vulgate,ls.n15868
76,urn:cts:compnov:bible.genesis:3.20,vulgate,ls.n46529
76,urn:cts:compnov:bible.genesis:3.20,vulgate,ls.n51238
76,urn:cts:compnov:bible.genesis:3.20,targum,ls.n15868
76,urn:cts:compnov:bible.genesis:3.20,targum,ls.n46529
76,urn:cts:compnov:bible.genesis:3.20,septuagint,ls.n46529
77,urn:cts:compnov:bible.genesis:3.21,greek,lsj.n84234
77,urn:cts:compnov:bible.genesis:3.21,vulgate,ls.n17516
77,urn:cts:compnov:bible.genesis:3.21,targum,ls.n17516
77,urn:cts:compnov:bible.genesis:3.21,septuagint,ls.n17516
78,urn:cts:compnov:bible.genesis:3.22,greek,lsj.n31161
78,urn:cts:compnov:bible.genesis:3.22,greek,lsj.n61791
78,urn:cts:compnov:bible.genesis:3.22,greek,lsj.n46123
78,urn:cts:compnov:bible.genesis:3.22,vulgate,ls.n17516
78,urn:cts:compnov:bible.genesis:3.22,vulgate,ls.n46529
78,urn:cts:compnov:bible.genesis:3.22,vulgate,ls.n42976
78,urn:cts:compnov:bible.genesis:3.22,vulgate,ls.n29328
78,urn:cts:compnov:bible.genesis:3.22,vulgate,ls.n46587
78,urn:cts:compnov:bible.genesis:3.22,vulgate,ls.n51238
78,urn:cts:compnov:bible.genesis:3.22,targum,ls.n13804
78,urn:cts:compnov:bible.genesis:3.22,targum,ls.n46529
78,urn:cts:compnov:bible.genesis:3.22,targum,ls.n42976
78,urn:cts:compnov:bible.genesis:3.22,targum,ls.n46587
78,urn:cts:compnov:bible.genesis:3.22,septuagint,ls.n13804
78,urn:cts:compnov:bible.genesis:3.22,septuagint,ls.n17516
78,urn:cts:compnov:bible.genesis:3.22,septuagint,ls.n46529
78,urn:cts:compnov:bible.genesis:3.22,septuagint,ls.n46587
79,urn:cts:compnov:bible.genesis:3.23,greek,lsj.n42159
79,urn:cts:compnov:bible.genesis:3.23,vulgate,ls.n46587
79,urn:cts:compnov:bible.genesis:3.23,vulgate,ls.n46529
79,urn:cts:compnov:bible.genesis:3.23,targum,ls.n11543
79,urn:cts:compnov:bible.genesis:3.23,targum,ls.n46529
79,urn:cts:compnov:bible.genesis:3.23,septuagint,ls.n46587
79,urn:cts:compnov:bible.genesis:3.23,septuagint,ls.n46529
80,urn:cts:compnov:bible.genesis:3.24,greek,lsjx.n31709
80,urn:cts:compnov:bible.genesis:3.24,greek,lsj.n112559
80,urn:cts:compnov:bible.genesis:3.24,targum,ls.n33000
80,urn:cts:compnov:bible.genesis:3.24,septuagint,ls.n37010
81,urn:cts:compnov:bible.genesis:4.1,greek,lsj.n22210
81,urn:cts:compnov:bible.genesis:4.1,greek,lsjx.n98173
81,urn:cts:compnov:bible.genesis:4.1,greek,lsj.n31161
81,urn:cts:compnov:bible.genesis:4.1,vulgate,ls.n8938
81,urn:cts:compnov:bible.genesis:4.1,vulgate,ls.n33879
81,urn:cts:compnov:bible.genesis:4.1,vulgate,ls.n13804
81,urn:cts:compnov:bible.genesis:4.1,vulgate,ls.n37191
81,urn:cts:compnov:bible.genesis:4.1,targum,ls.n8938
81,urn:cts:compnov:bible.genesis:4.1,targum,ls.n33879
81,urn:cts:compnov:bible.genesis:4.1,targum,ls.n13804
81,urn:cts:compnov:bible.genesis:4.1,targum,ls.n37191
81,urn:cts:compnov:bible.genesis:4.1,septuagint,ls.n8938
81,urn:cts:compnov:bible.genesis:4.1,septuagint,ls.n33879
81,urn:cts:compnov:bible.genesis:4.1,septuagint,ls.n13804
81,urn:cts:compnov:bible.genesis:4.1,septuagint,ls.n37191
82,urn:cts:compnov:bible.genesis:4.2,greek,lsj.n22209
82,urn:cts:compnov:bible.genesis:4.2,greek,lsj.n31130
82,urn:cts:compnov:bible.genesis:4.2,greek,lsj.n42159
82,urn:cts:compnov:bible.genesis:4.2,vulgate,ls.n33879
82,urn:cts:compnov:bible.genesis:4.2,vulgate,ls.n46529
82,urn:cts:compnov:bible.genesis:4.2,targum,ls.n33879
82,urn:cts:compnov:bible.genesis:4.2,targum,ls.n46529
82,urn:cts:compnov:bible.genesis:4.2,septuagint,ls.n33879
82,urn:cts:compnov:bible.genesis:4.2,septuagint,ls.n46529
83,urn:cts:compnov:bible.genesis:4.3,greek,lsj.n22209
83,urn:cts:compnov:bible.genesis:4.3,vulgate,ls.n17516
83,urn:cts:compnov:bible.genesis:4.3,vulgate,ls.n46529
83,urn:cts:compnov:bible.genesis:4.3,targum,ls.n17516
83,urn:cts:compnov:bible.genesis:4.3,targum,ls.n46529
83,urn:cts:compnov:bible.genesis:4.3,septuagint,ls.n17516
83,urn:cts:compnov:bible.genesis:4.3,septuagint,ls.n46529
84,urn:cts:compnov:bible.genesis:4.4,targum,ls.n19570
85,urn:cts:compnov:bible.genesis:4.5,greek,lsj.n64151
85,urn:cts:compnov:bible.genesis:4.5,vulgate,ls.n24885
85,urn:cts:compnov:bible.genesis:4.5,vulgate,ls.n46529
85,urn:cts:compnov:bible.genesis:4.5,targum,ls.n24885
85,urn:cts:compnov:bible.genesis:4.5,targum,ls.n46529
86,urn:cts:compnov:bible.genesis:4.6,greek,lsj.n31161
86,urn:cts:compnov:bible.genesis:4.6,greek,lsj.n22209
86,urn:cts:compnov:bible.genesis:4.6,vulgate,ls.n13804
86,urn:cts:compnov:bible.genesis:4.6,vulgate,ls.n24885
86,urn:cts:compnov:bible.genesis:4.6,vulgate,ls.n46529
86,urn:cts:compnov:bible.genesis:4.6,vulgate,ls.n17516
86,urn:cts:compnov:bible.genesis:4.6,targum,ls.n13804
86,urn:cts:compnov:bible.genesis:4.6,targum,ls.n24885
86,urn:cts:compnov:bible.genesis:4.6,targum,ls.n6011
86,urn:cts:compnov:bible.genesis:4.6,septuagint,ls.n13804
86,urn:cts:compnov:bible.genesis:4.6,septuagint,ls.n17516
86,urn:cts:compnov:bible.genesis:4.6,septuagint,ls.n46529
87,urn:cts:compnov:bible.genesis:4.7,greek,lsj.n4958
87,urn:cts:compnov:bible.genesis:4.7,greek,lsj.n16051
87,urn:cts:compnov:bible.genesis:4.7,vulgate,ls.n1605
87,urn:cts:compnov:bible.genesis:4.7,vulgate,ls.n1010
87,urn:cts:compnov:bible.genesis:4.7,vulgate,ls.n46529
87,urn:cts:compnov:bible.genesis:4.7,vulgate,ls.n14697
87,urn:cts:compnov:bible.genesis:4.7,targum,ls.n1605
87,urn:cts:compnov:bible.genesis:4.7,targum,ls.n14028
87,urn:cts:compnov:bible.genesis:4.7,targum,ls.n43947
87,urn:cts:compnov:bible.genesis:4.7,targum,ls.n46529
87,urn:cts:compnov:bible.genesis:4.7,septuagint,ls.n14559
87,urn:cts:compnov:bible.genesis:4.7,septuagint,ls.n14697
88,urn:cts:compnov:bible.genesis:4.8,greek,lsj.n31161
88,urn:cts:compnov:bible.genesis:4.8,greek,lsj.n22209
88,urn:cts:compnov:bible.genesis:4.8,greek,lsj.n31130
88,urn:cts:compnov:bible.genesis:4.8,greek,lsj.n12973
88,urn:cts:compnov:bible.genesis:4.8,vulgate,ls.n13804
88,urn:cts:compnov:bible.genesis:4.8,vulgate,ls.n46529
88,urn:cts:compnov:bible.genesis:4.8,vulgate,ls.n24257
88,urn:cts:compnov:bible.genesis:4.8,targum,ls.n26988
88,urn:cts:compnov:bible.genesis:4.8,targum,ls.n46529
88,urn:cts:compnov:bible.genesis:4.8,targum,ls.n32088
88,urn:cts:compnov:bible.genesis:4.8,septuagint,ls.n13804
88,urn:cts:compnov:bible.genesis:4.8,septuagint,ls.n17516
88,urn:cts:compnov:bible.genesis:4.8,septuagint,ls.n46529
